id,title,genres,popularity,rating,description,image_url
3506,Connected,"['avant garde', 'sci-fi']",9062,5.96,"Music video by Ayumi Hamasaki, created by Studio 4°C.",https://cdn.myanimelist.net/images/anime/1974/111954.jpg
3507,Survival,"['avant garde', 'drama', 'supernatural']",9254,6.23,"Music video by Glay, created by Studio 4°C",https://cdn.myanimelist.net/images/anime/7/5857.jpg
3509,Riki-Oh: Toukatsu Jigoku,['action'],9043,5.97,"A Retelling of the prison arc of the manga RIKI-OH!

The story follows Saiga Riki-Oh, a young man blessed with inhuman strength. After taking revenge against a yakuza boss who was responsible for the death of his girlfriend, he ends up in a maximum security prison owned by a private organization. 

The prison is divided into four blocks, each run by a member of prisoners known as the Gang of Four. The first member is a tattooed knife wielder known as Hai that runs his block in a mafia style family system.  The second member is a giant man (known as Tarzan in the live action) with incredible strength.  The third member is a effeminate fighter named Huang Chaun that is growing Opium in the prison.  The final member is a small man that use sewing needles as his weapons.",https://cdn.myanimelist.net/images/anime/1366/99209.jpg
3511,Riki-Oh 2: Horobi no Ko,['action'],10943,5.18,"Child of Destruction is the sequel to the RIKI-OH OVA Wall of Hell.  Child of Destruction tells us more of Riki's past, as we flash back to his childhood to learn the terrible fate of his mother and how he himself was taken away from his twin brother Nachi during a game of hide-and-seek, with Nachi's plaintive cry of ""Are you ready yet?"" haunting him through the years. Riki has a six-pointed star emblazoned on his hand, while Nachi has a swastika on his, the significance of which go unexplained. Riki finds himself in the town of Misaki, dotted with illegal nuclear power plants and run by a religious fanatic military organization called ""God's Judgment."" He is taken prisoner and made to fight in gladiatorial matches in a sprawling arena. He finds his brother, whose special powers have given him the name of ""Savior,"" but his reunion with his resentful sibling turns sour rather quickly. Part 2 is much gorier than Part 1, with Riki smashing his fists into numerous soldier opponents with far less restraint.

(Source: IMDb)",https://cdn.myanimelist.net/images/anime/8/82906.jpg
3512,Tenshi Nanka ja Nai,"['comedy', 'drama']",8814,6.15,"Thanks to first-year Midori Saejima's positive attitude, her fellow Hijiri Academy students affectionately nickname her ""Angel,"" and she soon becomes a candidate in the student council elections. However, Midori's perfect plan for the debate falls apart when she trips on her way off the stage, exposing her underpants to the entire school.

To Midori's rescue comes rival candidate Akira Sudou—the boy that Midori has liked ever since witnessing the kind and caring nature he hides behind his intimidating looks. Shortly after, the two are elected to the council, where they must start preparing for the upcoming school festival. In their busy and lively days, Midori's love only deepens as she attempts to get closer to Akira, but pieces of his mysterious past hold him back from fully opening up to her.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/5868.jpg
3513,Tanjou: Debut,"['romance', 'supernatural']",12149,4.9,"Aki Itou is a normal highschool girl doing normal things: reading books, feeding stray cats, eating at restaurants with her friend Kumi, dreaming of being an adult, and admiring the boy she likes. However, reality is not always kind to girls with dreams, as she finds out.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/8/71728.jpg
3514,Noramimi,['comedy'],13130,6.17,"The anime is based on Kazuo Hara's comedy manga in which mascot characters live and work among humans. Agencies have been set up to train mascots to babysit children and then to place the mascots within families. Noramimi is one such mascot at the Hello Kids branch office #59. Unfortunately, no family wants to adopt a mascot born from a demon (oni) family, so he is stuck living at the agency.

Source: ANN, Moon Phase",https://cdn.myanimelist.net/images/anime/1532/133818.jpg
3516,Hal & Bons,"['comedy', 'slice of life']",14869,4.87,"Hal and Bons are a pair of beer drinking slacker dogs. They are joined on their sofa by an anthropomorphic rice cake by the name of Mochi who first interviews them and then decides to give up being an interviewer and move in with them instead. Hal and Bons have mixed feelings about this turn of events - Mochi tastes great but he's rather lacking in social skills and he's starting to smell... 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/6/5878.jpg
3517,New Hal & Bons,"['comedy', 'slice of life']",16910,5.2,A continuation of Hal and Bons.,https://cdn.myanimelist.net/images/anime/4/5879.jpg
3518,Ginga no Uo Ursa Minor Blue,"['award winning', 'fantasy']",9596,6.25,"Urey is a boy who lives in a laboratory in a lake with an old man. One day they find a strange star in the Little Dipper. The stars are disappearing and the Little Dipper changes into a fish shape. To save stars, they begin to sail across the Milky Way to the place where the strange fish lives. 

(Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/1174/92715.jpg
3519,Garakuta-doori no Stain,"['award winning', 'comedy']",11250,6.43,"Mr. Stain, an artist/inventor, and his cat friend, Palvan, have numerous adventures concerning art supplies and junk found in Junk Alley. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/11/67227.jpg
3522,Choujin Locke,"['action', 'sci-fi']",9205,6.35,"A quiet, polite, lonely immortal esper about which little is known, he is called ""Locke the Superman"", but often denies being so. It is not known where or when he was born, and if asked, Locke will say he does not remember. It is entirely possible this is true. However, when asked by Cornelia Prim in ""Millennium of the Witch"" which star he was from, Locke replied ""Toa.""

He has appeared at various times throughout the history of the galaxy, either as a direct influence, an indirect influence, or a simple observer. Using his esper abilities, Locke can learn and do most things more quickly than a normal human. His power also allows him to remain eternally young, or even turn himself into a child again to be adopted by kind-hearted families. It is speculated he remains youthful as an excuse not to take responsibility for whatever cause he is approached for, since no one expects youths to have such responsibilities.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1904/112923.jpg
3525,Extra,"['action', 'avant garde', 'horror', 'sci-fi']",8740,5.97,"Animation veteran and Studio 4°C collaborator Koji Morimoto teamed up with techo artist Ken Ishii for this AMV.

""EXTRA"" is a random cross talk about computer, music, images, and Internet by two authors working on their first collaboration in techno music and animation. This short animation which is stored on CD-ROM and immediately shakes the viewer with question as to what the word of the title, ""EXTRA,"" means.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/9/71738.jpg
3533,Gakuentoshi Varanoir Joukan,['action'],12268,4.71,"Based on a Playstation 2 game by the same title, Varanoir's story takes place in a Magic University called.. well Varanoir. Students in this university are trained here for war preparation against the devil master.

The main characters of the story is Myu, a granddaughter of Jii. Jii was a great swordsman in the past and he taught various sword fighting skills to Myu, although he's working as a chimney cleaner right now in Varanoir. Myu then decides to go to Varanoir for training to become a fighter. In Varanoir, Myu meets Ryuto, a talented student. However, Ryuto always sees Myu as her rival.

(Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/1577/129371.jpg
3535,Neko Ramen,"['comedy', 'gourmet']",9377,6.16,"Taishou is the entrepreneurial ramen chef of Neko Rahmen, the only restaurant in Tokyo run by a cat. All 13 episodes are produced by a different cutting-edge creator—each creator's vision and unique style harmonizes into a fantastic anime series.

(Source: Vuze)",https://cdn.myanimelist.net/images/anime/8/17126.jpg
3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,['comedy'],13052,6.76,"Jump Special Anime Festival piece, based on the popular Shounen Jump manga by AKIMOTO Osamu, that began serialisation in 1976. Produced by Tatsunoko Pro, and later shown on TV Tokyo due to popular demand.",https://cdn.myanimelist.net/images/anime/1343/122175.jpg
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,"['action', 'comedy', 'mystery']",12558,6.73,More movie mayhem for Ryoutsu.,https://cdn.myanimelist.net/images/anime/12/5943.jpg
3550,Midori no Makibao,['comedy'],10767,6.78,"Midori Makibao is a small white racehorse. Compared to other thoroughbred horses, he looks more like a donkey with wide nostrils; however, with his guts and speed as his weapon, Makibao wins in every big race.

In the beginning of his career, Makibao had a trouble making his debut as a racehorse, because of his appearance and various disadvantages he had. But Makibao had reasons to overcome his difficulties; there was a lifelong rival horse called Superhorse Cascade, that Makibao needed to defeat. Plus, he was determined to win back his mother, a horse that had been taken away for pay back the debt on the farm.

There are many hardships that Makibao has to overcome, but he thrives in the series of races to become a great racehorse.

(Source: pierrot.jp)",https://cdn.myanimelist.net/images/anime/1986/111232.jpg
3561,Dennou Boukenki Webdiver,"['action', 'adventure', 'sci-fi']",10117,6.97,"Set in the year 2100 where the world is tied together by a computer network. The children of the world become Web Divers, adapting their consciousnesses into data, and love to play together in the cyber park called Magical Gate. However, a mysterious computer virus appears beginning to destroy Magical Gate from the inside out. In cyberspace, programs called Web Knights have been created to protect the children. But, the computer virus has turned all the Web Knights against the children. The only Web Knight to escape the ""brainwashing"" is Gladion. Gladion seeks the help of Kaito Yuki, a Web Diver who is in the fourth grade. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1723/138550.jpg
3568,Ganbarist! Shun,"['comedy', 'sports']",9395,7.18,"First-year high school student Fujimaki Shun has a dream of becoming an olympic gold medalist as a gymnast. Having no previous training, Shun trusts his passion, boldly joins the gymnastics club, and sets out to pursue his goal.

Along the way, he meets his share of entertaining and supportive upper classmen, develops a romantic interest in his classmate, and learns about the happiness involved in devoting yourself to a sport.",https://cdn.myanimelist.net/images/anime/1867/132229.jpg
3570,Yadosagashi,"['adventure', 'fantasy', 'slice of life']",9979,6.55,"A nameless heroine packs up her belongings into a large satchel and heads out of the city. Walking on foot across the countryside, she encounters a strange collection of creepy crawlies and ghostly spirits.",https://cdn.myanimelist.net/images/anime/1161/106725.jpg
3571,Mach GoGoGo (1997),['adventure'],8957,6.3,"The Mach is a racing car loaded with a new engine ""X"" specially developed and built by a man named Kenich Hibiki who was a racing driver as well as a motor engineer. However, in a test driving made prior to its completion, he was involved in an accident and judged as dead. Meanwhile his father Daisuke who was watching the test driving all the way recovered the wrecked car as his son`s memento. A few years later the damaged car rebuilt by him revives as the new Mach which comes to participate in Grand Prix. This time, however, for the purpose to protect the driver from a possible accident, the new car is equipped with a safety system called ""Safety Seven"" with seven guarding devices. Also, it is loaded with the engine ""X"" that miraculously survived the tragic accident. Now its driver is Go, younger brother of Kenichi, who is determined to succeed to his brother`s will. In fact, he successfully participates in Grand Prix and keeps growing up to be a top racer of the world.

(Source: official site)",https://cdn.myanimelist.net/images/anime/4/6010.jpg
3573,Moegaku★5,[],12882,5.44,"A Tokyo school girl named Tukishima Moe obtains the ability of becoming a magical girl with the help of Lulue. Her duty is to protect Akihabara, the source of moe energy, from falling into the evil hands.

Note: This is a hybrid anime/live-action television series based on the Moegaku language-learning software.

The series further the original concept by expanded language study to include English, Korean, Spanish, Chinese, and French.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/8/21996.jpg
3575,Sugai-kun to Kazoku Ishi The Movie,['comedy'],18334,6.722142857142856,"The Japanese animation production company Animax announced that Kaeruotoko-Shokai's second theatrical Flash-animated film, Sguy and The Family Stone the Movie, will open in a limited engagement in Japan on February 16.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/6014.jpg
3579,Getter Robo,"['action', 'sci-fi']",6951,6.72,"From deep within the Earth's surface, the Dinosaur Kingdom make their move to wipe out mankind and conquer the planet with their mechanical dinosaurs. After a prototype Getter Robo is shot down by a mechanical dinosaur, the Saotome Research Institute decides to use the real Getter Robo, which is combat-capable. Due to a lack of pilots in the institute, Ryo Nagare goes to his college to persuade martial artist Musashi Tomoe and outcast Hayato Jin to join him and pilot the Getter Machines to combat the new threat and protect mankind.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/12/6039.jpg
3595,Kujakuou,"['action', 'horror', 'supernatural']",9779,5.85,"A young mystic without a past, Kujaku was born under a dark omen possessed of incredible supernatural powers. Raised by priests, he has learned to use these powers for good. But the evil Siegfried von Mittgard seeks to steal his birthright, and rule the world as the Regent of Darkness. He has dispatched bloodthirsty minions to destroy Kujaku before he can awaken to his destiny. Now, Kujaku must unravel the riddle of his past, before the power within consumes him!

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/10/82866.jpg
3596,Lightning Trap: Leina & Laika,"['action', 'sci-fi']",12572,5.24,"The fourth and final OVA of the Leina-centric Machine Robo: Revenge of Chronos spin-off/sequel. Instead of following the story of the previous Wolf Sword Legend continuity, Lightning Trap takes place in another universe.

In present day Tokyo, traveling has never been more comfortable than aboard the Lightning L808, Japan's new luxury passenger plane. One day, on what seemed to be a routine flight, Haruka Leina and the plane's passengers were unaware of the mysterious and top secret cargo brought aboard, which attracted the attention of international terrorists set on obtaining it. Now, with a dangerous hostage situation at hand, only special agent Laika Strange and brave Leina may be able to save the passengers, and keep the deadly cargo from falling into the wrong hands...",https://cdn.myanimelist.net/images/anime/13/56759.jpg
3597,Fantasia,"['comedy', 'drama', 'fantasy', 'romance']",9974,5.31,"Akihiro is a teenaged boy with fantasies. He's about to have date with his girlfriend Miyuki when he finds a strange carpet on his way home. Home, a pretty and over-energetic girl named Malon appears from the carpet. She tells Akihiro about the world of Phantasia and wants to live with Akihiro. But even if Akihiro loves pretty girls, he becomes angry with Malon's magical powers and drives her away. The maniac wizard, Roll, who wants to kill Malon, doesn't help at all.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1132/94538.jpg
3599,Shin Kujakuou,"['action', 'horror']",10389,5.83,"A young mystic without a past, Kujaku was born under a dark omen possessed of incredible supernatural powers. Raised by priests, he has learned to use these powers for good. But the evil Siegfried von Mittgard seeks to steal his birthright, and rule the world as the Regent of Darkness. He has dispatched bloodthirsty minions to destroy Kujaku before he can awaken to his destiny. Now, Kujaku must unravel the riddle of his past, before the power within consumes him! 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/12/82865.jpg
3600,Sengoku Kitan Youtouden,['action'],10185,5.98,"In the year 1580, a man named Lord Nobunaga Oda sends hoards of unholy armies across Japan, slaying all who stand in their way. A young ninja escapes her villages' destruction with a short sword, one of the three mystical weapons that can end Oda's rule. During her quest, she is joined by two other ninjas who wield the other two weapons of legend, the sacred sword and spear. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/57127.jpg
3602,Ginga Tetsudou 999: Eternal Fantasy,"['action', 'drama', 'sci-fi']",8572,6.55,"Based on the story by manga master Leiji Matsumoto (The Cockpit, Queen Emeraldas), the 55 minute featurette picks up one year after the events of Galaxy Express 999 in which a young boy named Tetsuro and his motherly companion Maetel worked to rid the universe on the Mechanized Empire who had taken over Earth.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/11/6083.jpg
3605,Princess Army: Wedding★Combat,"['action', 'romance']",11743,4.91,"The story is about Aida Nonoka who is rescued from a drunken attacker by a judoist. She then resolves to become as good as her savior, hoping that one day to recognize him by the scar on his back. She then transferred into a new high school where she meets two older boys who could possibly the person to whom she owes her life and to give her heart.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/4/6093.jpg
3609,Kikou Kantai Dairugger XV,"['action', 'adventure', 'sci-fi']",10201,6.42,"In the original storyline as aired in Japan, Dairugger XV was simply an exploration robot, as well as an intended peace-keeping force. The Earth is in a time of prosperity. The president of the Terran League (the ""Galaxy Alliance"" in Voltron) launches a mission to explore beyond the galaxy. After commencing its mission of exploration, the starship Rugger-Guard is attacked by a ship of the Galbeston Empire. Dairugger, the super robot, is deployed in order to defend the Earth. It is somewhat by fate that they must help the people of Galbeston find a new planet before it explodes, and liberate it from its despotic Emperor. In the Japanese version, it does not have anything to do with King of the Beasts GoLion, as opposed to the U.S. version, Voltron: Defender of the Universe.

There are three assault team units: Land, Air, and Sea. There are a total of 15 parts referred to as ""Rugger,"" which can combine together to form the super-robot Dairugger. The design of the 15 separate Rugger units came from the sport of rugby, since 15 players are required to form a rugby union. The U.S. version would rename the ""Galbeston Empire"" to ""Drule Empire,"" along with editing a fair amount of violence and sexual content to keep the show safe for general audience broadcast.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1375/134587.jpg
3618,Moyashimon: Kin Gekijou Deluxe,['comedy'],8003,6.74,"Five-minute shorts expanding on the ""Microbe Theatre"" segments of Moyashimon released as bonus episodes on the limited-edition packages of Moyashimon's DVD release.",https://cdn.myanimelist.net/images/anime/5/25163.jpg
3619,Nanako SOS,"['comedy', 'romance']",10459,6.3,"Nanako is a young girl who unexpectedly acquires supernatural powers and at the same time loses her past memory. By accident, a scientific genius called Marlow, is present when she acquires her powers. Marlow is an industrious high school boy with extraordinary ambitions. He talks to Nanako into joining his detective agency by promising to help her regain her memory. Nanako innocently believes him, but Marlow's real intent is to use her powers to benefit his agency and himself.

The story unfolds as Nanako encounters a variety of dangerous missions and mysterious events, but her natural sunny disposition helps her through all the incidents as she solves each mystery one after the other.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/2/6635.jpg
3620,Blue Seed Omake,['comedy'],10039,6.77,"Extra bits meant to add to the Blue Seed story.

Episodes 1-13 are extras shown on the video releases of Blue Seed in Japan. They take place after every other episode, such as Omake 1 follows episode 2.

Episode 14 is an extra featured with OVA Blue Seed 1.5.",https://cdn.myanimelist.net/images/anime/7/6211.jpg
3624,Seimei no Kagaku: Micro Patrol,['adventure'],10338,7.18,"The series ""Once Upon a Time... Life"" teaches about the human body and about the different systems in it with the same characters from the other ""Once Upon a Time"" seasons. ""The good Characters"" represent the body's defense mechanisms, whereas ""the bad Characters"" represent the viruses and bacteria that threaten to attack the human body.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/5/6208.jpg
3625,Battle Royal High School,"['action', 'horror', 'supernatural']",6785,5.59,"Hyoudo Riki is just an ordinary guy who likes to wear a tiger mask while Kung-Fu fighting, which means he fits in real well at BATTLE ROYAL HIGH SCHOOL!

Unfortunately for Riki, he's the doppleganger in our world of Byoudo, Master of the Dark Realm, and when a dimensional gate opens between the two worlds, the evil Fairy Master tricks Byoudo  into making an attempt to conquer our beautiful, and better lit, world.

Now poor Riki is semi-possessed by his opposite number, and the minions of the Fairy Master are mutating his classmates into hideous lustful monsters. To make matters worse, all the inter-dimensional commotion has attracted the attention of a sword-happy exorcist and the heroic Zankan of the Space-Time Police!

Which all means that Riki is about to take one bitch of a mid-term. The course is survival, and forget ""Pass/Fail"". The test is graded ""Live/Die"".",https://cdn.myanimelist.net/images/anime/1174/116428.jpg
3630,Miracle Shoujo Limit-chan,"['comedy', 'sci-fi']",13779,5.8,"As a result of a traffic accident, Limit-chan is reborn as a cyborg and is given three types of supernatural powers. However, there is a catch: if she uses too much of them, her life will come to an end.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/17491.jpg
3631,Aoi Blink,"['adventure', 'fantasy']",10893,6.8,Story of a young boy named Kakeru and his adventures together with a magical blue pony named Blink.,https://cdn.myanimelist.net/images/anime/11/50063.jpg
3637,Bouken Yuuki Pluster World,"['action', 'adventure', 'sci-fi']",13340,6.23,"According to the legend, the once peaceful ""Pluster World"" plunged into chaos and darkness due to the manifestation of the evil MINASUTA. At that time, selected Plusters were combined with humans, and successfully sealed away the evil MINASUTA. It was then believed that the peace which had returned would continue forever. Greenery and trees filled the land, flowers bloomed everywhere, living creatures soar in the blue sky, run on the land, and swim in the seas.

However, this peacefulness was once again lost due to reappearance of the MINASUTA... Now, the fusion of Plusters and Humans once again opens the door for a hot adventure! 

(Source: aniDB)",https://cdn.myanimelist.net/images/anime/1928/133508.jpg
3638,Kaiketsu Zorori,"['adventure', 'comedy']",9424,7.08,"Adapted from the popular storybooks of the same name by Yutaka Hara, Kaiketsu Zorori follows the adventures of a scheming fox named Zorori, who is determined to become the King of Mischief with his very own castle and beautiful bride.  Although Zorori is notorious for his pranks and tricks, his conniving plots often backfire and end up helping his targets, and despite appearing to be villainous and immoral, he is actually caring and sentimental.  Nevertheless, Zorori has the wits, intelligence, and dexterity to always find a solution out of the most hopeless of situations.  Travelling with a pair of twin boar bandits, Ishishi and Noshishi, he continues on his journey to make his deceased mother proud.",https://cdn.myanimelist.net/images/anime/1330/131495.jpg
3640,Monkey Punch no Sekai: Alice,"['action', 'comedy', 'ecchi']",11277,5.29,"Released in 1991, this OVA revolves around a mad scientist and the woman that betrayed him. Her unfaithfulness causes the scientist to turn her into a bionic sex machine that desires to please her man completely. However, she still remains unfaithful, and it is up to the scientist`s son to track her down and exact revenge.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/2/6246.jpg
3641,Naisho no Tsubomi,['romance'],7144,6.52,"Tsubomi Tachibana is a fifth grader dealing with rather sensitive issues such as her mother's pregnancy, her first period and the strange feelings she has started to get when she has been around boys.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/3/19981.jpg
3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,"['fantasy', 'ecchi']",8434,5.97,"Music video based on a seinen manga by Nakayama Bunjuurou serialised in Dengeki Daioh.

The series revolves around the legendary demon lord Exoda Zero Crown whom has been revived when an eclipse forms the Exoda Ring and the demonic island, Shina Dark, rises once again. Kingdoms and villages from around the world send over a thousand sacrificial maidens to the island in an attempt to satisfy the demon lord's legendary lust and protect their lands from the unspeakable destruction he will bring. However, the legends are false, Exoda does not possess such lust, and is not interested in destroying the world. He's quite happy to live in peace and go fishing on the weekends. More than one thousand girls on his island are now unable to return to their homelands, as by coming to Shina Dark, they are seen to be tainted brides of Exoda by others. As a result, Exoda decided to create a nation to give the abandoned girls a new life in a new country, Shina Dark. 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/11/6288.jpg
3646,Glass no Usagi,[],10786,6.59,"Toshiko Ei and her family are residents of Tokyo. Her father is a respected and skilled glass craftsmen so the family makes a good living. However, the Ei family soon finds itself having to suffer through many tragic hardships as a result of World War II. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1188/94727.jpg
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,"['adventure', 'comedy']",14761,6.42,"""Unbelievable"" Zorori is a prankster fox determined to become the Prince of Mischief, with his very own castle and beautiful bride. While is notorious for his prank-making schemes, his ill-meaning plots often backfire against him, and can usually end up even benefiting or cheering up his targets, much to his dismay. Nevertheless, Zorori has the wits and intelligence to wriggle out of the tightest of all spots, and journeys with a pair of twin boars, Ishishi and Noshishi, in order to fulfill his long wished-for goal and at last prove to his deceased mother, Mama Zorori that he truly holds the potential to achieve his dreams.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/5/29990.jpg
3660,Mahou no Idol Pastel Yumi,"['comedy', 'fantasy']",9510,6.46,"Yumi is a girl who likes flowers and comics. When Kakimaru and Keshimaru, flower fairies, see Yumi in trouble, they decide to help her. They tell Yumi that flower fairies give magic tools to children who take care of flowers. Kakimaru and Keshimaru, which sees Yumi's pure affection towards flowers, decide to give her a magic cane and a pendant. By using the cane, any pictures she drew in the air takes form and becomes real. However, once the pendant starts to flash, there are only 30 seconds left before the power of the magic disappears. Yumi always tries to use her magical power in a good manner, but she is hasty and goofy. As a result, her magic often causes a big trouble around her.  This is the fourth series of Magical Girl Series.

(Source: Studio Pierrot)",https://cdn.myanimelist.net/images/anime/7/43623.jpg
3661,Joker: Marginal City,"['action', 'romance', 'sci-fi']",11346,5.21,"OVA based on the Joker manga by artist Katsumi Michihara (道原かつみ) and writer Yuu Maki (麻城ゆう).

Joker is a genetically engineered shape-and-gender-shifter, who created as part of a Special Police Task Force and fights crime of all kinds, but he/she also fits in a little romance around the edges.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/1399/99242.jpg
3668,Telepathy Shoujo Ran,['fantasy'],6741,6.61,"Ran is a bright and energetic first-grader in junior high school who possesses supernatual abilities. Together with Midori (her friend who also has supernatural powers) and Rui, the threesome are constantly embroiled in mysterious circumstances. Ran is troubled by her powers because it seems to spark off the ill intentions of people in contact with her. However, with the support of her family and peers, Ran learns to deal with her 'other' side and accepts who she is. The threesome also learn how to team up as a whole and solve these mysterious events. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/12/21526.jpg
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,"['adventure', 'fantasy']",12501,5.76,"No synopsis has been added for this series yet.

Click here to update this information.",https://cdn.myanimelist.net/images/anime/9/22612.jpg
3671,"Genesis Climber Mospeada: Love, Live, Alive",['action'],11661,6.07,"After the original run of the television series, an OAV music video titled Genesis Climber Mospeada: Love Live Alive was specially (mostly due to demands of hardcore Mospeada fans) released in Japan in September 1985. The music video consisted of both old and new footage. The story of Love Live Alive chronicled the events after the ending of the original Mospeada, featuring Yellow Belmont as the main character. The music video focused on Yellow's concert and also on his flashback of past events.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/10/6391.jpg
3672,Tottemo! Luckyman,"['comedy', 'sci-fi']",9508,7.38,This gag comedy series focused on the adventures of a bizarre superhero powered by special cooking and fights against various aliens and other enemies threatening the planet Earth.,https://cdn.myanimelist.net/images/anime/1130/134623.jpg
3675,Andromeda Stories,"['action', 'drama', 'fantasy', 'sci-fi']",10861,5.7,"In the Andromeda galaxy there's a planet of a highly developed human civilisation. The gentle Prince Itaka and another kingdom's beautiful Princess Lilia are about to enter a love-marriage and take over the throne, when they discover a strange object on the nightsky. Later it lands on the planet, and an alien, mechanic civilization invades King Itaka's peaceful country making nearly everybody their slave. On a fateful night Queen Lilia gives birth to twins, and to avoid misfortune, the nanny Tarama takes one of the babies away, and entrusts it to the gladiator Balga. They still don't know, that the children were born with strong powers, and hold the key to the fight against the enemy that's searching to destroy every human civilisation on the planet...

(Source: Terra e... LJ Community)",https://cdn.myanimelist.net/images/anime/8/75156.jpg
3676,Machine Robo: Cronos no Dai Gyakushuu,"['action', 'sci-fi']",10769,6.28,"The journey of a robot prince begins! The planet Cronos is a world of super-robotic lifeforms, ruled by the wise Master Kirai. But their peaceful existence is shattered by the conquering armies of the Gandora robots. Now, machine combats machine in an epic battle for the planet. Master Kurai's son, Rom, must lead a company of transformable mecha warriors into the fray!

(Source: centralparkmedia)",https://cdn.myanimelist.net/images/anime/4/6399.jpg
3683,Kabatotto,['comedy'],14395,5.9,"Thomas is a cunning bird who sponges on Hyppo, the good-natured hippopotamus. Although Thomas is a dependent, living in Hyppo's big mouth, he always acts lordly and tries to outsmart his simpleminded host. However, their basic friendship and cooperation endures despite their frequent quarrels. The two play a prime role in this comic series, short yet full of originality. 

(Source: Tatsunoko website)",https://cdn.myanimelist.net/images/anime/1391/146215.jpg
3684,Dimension Loop,['sci-fi'],10102,5.61,"The ""story"" of an apparitious extraterrestrial and a vertically mobile prepubescent.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/6/15302.jpg
3685,4-Day Weekend,[],9971,5.63,Music video for the song Four-Day Weekend by a British indie rock band The Bluetones from their album Return to the Last Chance Saloon.,https://cdn.myanimelist.net/images/anime/8/81173.jpg
3686,Tokimeki Memorial: Only Love Specials,['comedy'],8641,6.63,"The final DVD volume contains two specials:

Tokimeki no Yuuki
Episode 18 (sometimes labeled 17.5), which was never broadcast on TV. It features the swim captain, Utsumi Koayu.

Tokimeki no Sentaku
Episode 25.5, a recap of all episodes but the last, which was initially displayed at the Konami booth for the Tokyo International Anime Fair in 2007.",https://cdn.myanimelist.net/images/anime/1511/128538.jpg
3689,Hatsumei Boy Kanipan,"['adventure', 'comedy', 'sci-fi']",12678,6.61,The story revolves around Kanipan aiming to be the best inventor and his adventures while trying to accomplish this.,https://cdn.myanimelist.net/images/anime/3/46389.jpg
3690,Chou Hatsumei Boy Kanipan,"['adventure', 'comedy', 'romance']",12493,6.62,"Cho Hatsumei Boy Kanipan is a continued story from Hatsumei Boy Kanipan. Kanipan is now a teenager, and still a famous inventor. But one day, a mysterious ship fell from the sky and crashed at a beach. Inside was a female humanoid that has forgotten all about herself. It is up to Kanipan to revive the humanoid's memory, and he accidentally discover that his planet is in great danger as he strived.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1778/133523.jpg
3691,Watashi to Watashi: Futari no Lotte,['slice of life'],11838,7.06,"Outspoken Luise and shy Lotte meet at summer camp and realize they are identical twins who were separated at birth by their divorced parents. The girls become friends and decide to switch places with each other so that they can each learn about the parent they never knew, and perhaps bring together their broken family.",https://cdn.myanimelist.net/images/anime/10/17854.jpg
3695,Spectral Force Chronicle Divergence,['fantasy'],13080,4.32,Anime based on JRPG series Spectral Force.,https://cdn.myanimelist.net/images/anime/6/6473.jpg
